hand_value_id,game_id,player_hand_value,banker_hand_value
HVID-QKOCGO,GID-W3IBVX,6,3
HVID-6AC16W,GID-KUGA1G,6,9
HVID-7LN1PF,GID-VARTES,1,8
HVID-85QGM1,GID-1DXE2V,1,8
HVID-GNLRWZ,GID-YTC0XS,6,2
HVID-ONA9RS,GID-ZQ9A72,8,7
HVID-ICHVZZ,GID-GKMA1L,1,0
HVID-AC7I35,GID-ZMPKC7,8,8
HVID-BV9G9X,GID-491ZPD,6,7
HVID-QFEK8J,GID-PTWENH,1,8
HVID-PTX8VA,GID-0QXNP7,0,3
HVID-9ONHB1,GID-PT3QXG,9,7
HVID-HIO4GK,GID-9EGBWK,6,8
HVID-S6R7LM,GID-B6O460,4,6
HVID-IICWY3,GID-1KAUJ3,1,8
HVID-GB48OO,GID-UXMKNZ,9,8
HVID-B2I5KB,GID-O5QJIJ,2,7
HVID-887CPU,GID-9FTGHX,8,4
HVID-SLPNKG,GID-E46W35,4,8
HVID-WBL2TK,GID-TIZO3E,4,1
HVID-36XLQ4,GID-KEQQ6T,7,0
HVID-SGIG07,GID-Y68RH9,9,7
HVID-YPJG9O,GID-XW732M,7,7
HVID-U70MTP,GID-F5WFKQ,4,8
HVID-XYNH5K,GID-EK3YLQ,2,9
HVID-LAGIQK,GID-FHAOH3,8,7
HVID-L4OA4X,GID-UHT4XJ,0,7
HVID-3GS8KN,GID-8Q9MGY,9,0
HVID-S2H5WV,GID-ZW96UO,0,8
HVID-SCA0RJ,GID-XEIMD1,7,3
HVID-TP4SE4,GID-1CU8I0,7,9
HVID-080AJN,GID-D325HG,7,9
HVID-34LHT8,GID-2WRGWJ,5,9
HVID-8DYAAS,GID-194DUP,8,8
HVID-2KWOWP,GID-PLX4Z2,6,5
HVID-WSPVVS,GID-4CWCSJ,2,8
HVID-WWRKOG,GID-Y7PA4Q,7,6
HVID-7A8WRN,GID-3RJ1XF,8,8
HVID-WHQ7S5,GID-6EH2SB,6,5
HVID-LST655,GID-SWPE6S,9,5
HVID-I1YI5G,GID-7676N2,2,8
HVID-UX4UHV,GID-B1PKG9,7,9
HVID-LMSUDN,GID-77TPR8,4,6
HVID-QIJ9GG,GID-G8CB8F,5,6
HVID-FG8Z3D,GID-X7A1KJ,5,9
HVID-MT35P2,GID-FG35V9,6,1
HVID-QXALC5,GID-RFW7UW,3,9
HVID-Q8DGZS,GID-6NCA25,3,5
HVID-HGUBBM,GID-B57UG4,6,7
HVID-HDFZUE,GID-3IUO4N,6,4
HVID-OO2FUV,GID-CPL21M,8,7
HVID-2XVE8N,GID-Y064PJ,5,8
HVID-MTEIIP,GID-KZ5XIO,6,4
HVID-8S629V,GID-UZIT5B,4,9
HVID-X0VY66,GID-JUQ19R,2,9
HVID-A9C1RB,GID-OQ7KJ6,9,8
HVID-12UOQE,GID-GZK5P6,8,8
HVID-ASHJEW,GID-ZYAPMG,4,6
HVID-27W6V6,GID-R0S79B,8,9
HVID-9R3T7R,GID-WTTT1B,0,9
HVID-L2ETSS,GID-DH9LVO,6,7
HVID-DAVSMO,GID-GZVBJJ,8,7
HVID-3RL0JT,GID-M0O2AU,6,4
HVID-0XIFMN,GID-PDJMF4,1,7
HVID-ESNWI3,GID-S40ZV9,7,9
HVID-NX8LK8,GID-DUADOI,4,9
HVID-1SXZJS,GID-XWKUPI,0,7
HVID-CQMMVR,GID-I6Y9AP,2,9
HVID-ZHQ9KP,GID-G5MHVT,7,6
HVID-MRJQOF,GID-3GEV6B,6,6
HVID-NDIIUS,GID-3EQHZX,0,4
HVID-0863NE,GID-9JZFXF,6,4
HVID-S7Q779,GID-O8RKQM,9,8
HVID-8ATASA,GID-5P0E6H,4,8
HVID-LTBBTF,GID-QV4S33,6,9
HVID-Y426M1,GID-DAA0M4,3,0
HVID-KUH580,GID-LUWLXN,1,6
HVID-K0WZ88,GID-CCS1IX,7,9
HVID-AOP3U1,GID-Q4WI4K,3,8
HVID-ETWDJF,GID-TRC0TG,1,9
HVID-F1XVQK,GID-KKN5F7,4,7
HVID-63YLWT,GID-15LOQJ,7,6
HVID-OSIVP4,GID-ZI0V70,4,9
HVID-QKQL01,GID-NVP8TN,9,9
HVID-6KXXRB,GID-NXGDNB,2,8
HVID-6H4YN2,GID-3CWSD7,8,8
HVID-KE6ZFE,GID-9LLKG9,1,9
HVID-KWXCO1,GID-XEWOMH,8,7
HVID-MUYJ7P,GID-X7P011,6,8
HVID-DEUWUN,GID-ETOZZW,0,7
HVID-4TTLEF,GID-WICFNM,8,9
HVID-RWKJG7,GID-Q7LC8J,4,8
HVID-ULO9NW,GID-V87ZQ6,0,8
HVID-ZN293Y,GID-N5A8FK,4,9
HVID-PM6NMA,GID-Q06VP1,8,5
HVID-LAH585,GID-RKSSM7,0,7
HVID-94CF6G,GID-4GEBJ5,5,9
HVID-1C8WE3,GID-6WLLVW,2,9
HVID-E6JMNG,GID-IPTPCR,7,9
HVID-3CKK47,GID-QGOO35,5,8
HVID-U3Q11C,GID-HMJD0C,9,1
HVID-RADYYX,GID-7HYGPD,6,8
HVID-STG4NM,GID-34LYHD,9,0
HVID-D0WNCF,GID-SND7RV,9,8
HVID-GO1SS2,GID-UA893W,4,6
HVID-XEM1W3,GID-IMNVHH,3,8
HVID-FIU4C5,GID-0UJJXC,1,5
HVID-419F7A,GID-K0QTXT,8,7
HVID-7DO6D5,GID-TL3OHY,7,4
HVID-3C9IT0,GID-RVVQ0S,1,8
HVID-Q1DEA4,GID-S69SB7,5,7
HVID-2ROXN6,GID-S68CMI,1,9
HVID-1WK675,GID-HABUJN,0,7
HVID-XVE7NS,GID-530E22,8,8
HVID-J3NX0R,GID-8A2CAI,9,7
HVID-LBD7TO,GID-0J3P1U,5,9
HVID-1FDBBA,GID-F9HR73,7,9
HVID-CG9REH,GID-1KDFT5,6,9
HVID-HNS5JJ,GID-G9YMAB,9,8
HVID-VK7YXG,GID-31V9E1,2,9
HVID-1VHMC9,GID-0DLKS5,1,6
HVID-YFR2EX,GID-8GNIRU,5,9
HVID-UTBH10,GID-OXAK0W,7,9
HVID-ELQA2Z,GID-NE9A8A,0,4
HVID-XML2OB,GID-AANJ0I,9,8
HVID-8JS7U0,GID-D3EJER,9,9
HVID-89POJV,GID-SRTF6U,7,8
HVID-ROD2CM,GID-529PF6,3,9
HVID-BBL7XH,GID-JOFCUZ,4,7
HVID-QKXQMN,GID-S06VO7,3,8
HVID-0C8WUH,GID-SK0S2G,6,8
HVID-I2LM56,GID-DH9QOP,5,7
HVID-2YD28M,GID-BFTDPN,4,8
HVID-993ZLD,GID-KBHPRF,8,0
HVID-TYUTLN,GID-28FMF4,1,6
HVID-GTU67I,GID-P50OJV,6,9
HVID-40EH7B,GID-5ZILAG,6,0
HVID-UQXBMA,GID-BTJS64,5,0
HVID-FZ9TWH,GID-K9SOT2,7,7
HVID-VQ80QG,GID-LSKMKE,2,0
HVID-6GEQIV,GID-GKNNES,2,7
HVID-9OCDHS,GID-WRVL7O,6,9
HVID-ZSGR5I,GID-KJBNKE,3,7
HVID-I0BTRE,GID-AUI975,5,7
HVID-Q3ZIU1,GID-5RBGW8,0,9
HVID-7A3UJ8,GID-SSABM1,6,7
HVID-C5U6CL,GID-8FYCAF,3,8
HVID-CE7JPU,GID-0S2028,9,7
HVID-5WKL0B,GID-IQSYER,2,9
HVID-7HIA0C,GID-7R26DU,5,1
HVID-S8267Z,GID-TXMSIS,0,3
HVID-REPAV8,GID-TW6CK2,5,5
HVID-MGPNVQ,GID-KCMI63,6,7
HVID-D8K3SD,GID-6F54JU,1,9
HVID-TRTFEG,GID-ZR7GKP,0,6
HVID-I88MOA,GID-8N4IBL,1,8
HVID-S7GNF2,GID-Q1DRO1,6,6
HVID-NHN64S,GID-ZEW3B0,1,0
HVID-8NDCMZ,GID-YVIZ47,4,1
HVID-K2XOHT,GID-ETORFW,8,8
HVID-L0WGYT,GID-RT7T9K,2,7
HVID-1AIFL7,GID-16CE80,3,7
HVID-DNHWNI,GID-VNU5NI,8,8
HVID-WBVV2P,GID-KMLAVD,2,8
HVID-XAMMUV,GID-1PHW9Z,9,2
HVID-GASHG4,GID-4VII9R,6,0
HVID-0OL9DV,GID-18RAVP,6,9
HVID-UFU9UP,GID-31MVC2,9,7
HVID-PRPX28,GID-0AD1CM,7,9
HVID-VWTEV1,GID-L3JKMX,7,9
HVID-2P06GI,GID-0OVRQZ,5,9
HVID-P8O7WY,GID-MQ0PT0,7,8
HVID-KVGXQD,GID-VAJK56,8,8
HVID-PR3GF4,GID-W6OZKV,8,2
HVID-3R4DL7,GID-51BT7V,7,0
HVID-XE7DIC,GID-AYJQWY,1,9
HVID-PVA534,GID-I0MZA6,5,8
HVID-IZPDY1,GID-H3SWHW,5,0
HVID-HGCLLI,GID-2K5RLS,0,9
HVID-3T0FHC,GID-4VRLJJ,5,8
HVID-0YH0J3,GID-1N7D6C,9,3
HVID-B8O9D7,GID-IKKLFG,9,9
HVID-7QFNNK,GID-DH2UCT,9,8
HVID-J0N1T5,GID-URDS4C,1,9
HVID-7HR1UA,GID-R4PW6E,1,8
HVID-GPRZ42,GID-THG1Z9,3,5
HVID-58NKMI,GID-ZO7H9C,8,7
HVID-BKSYUQ,GID-RDEQ1I,8,9
HVID-1M54TD,GID-S4SSBD,2,7
HVID-QXOAE7,GID-P2K5V9,6,7
HVID-M8IUJL,GID-46H2IK,7,7
HVID-H5KSQU,GID-J8DZ2I,7,8
HVID-VIMJKI,GID-WPTAD7,8,8
HVID-HE7SHM,GID-JQDVTD,2,6
HVID-59156R,GID-ZRD8MI,8,0
HVID-OBEF21,GID-5YLI44,8,7
HVID-ZC2DHD,GID-1G6WMX,9,8
HVID-WCFAL7,GID-BJ97UO,8,8
HVID-8QS21H,GID-VSW1YY,0,8
HVID-POEBVI,GID-ZHO15B,8,6
HVID-T9DDMH,GID-V3UDIZ,9,8
HVID-KYFISK,GID-SFINPL,9,8
HVID-OCR7U1,GID-BVUCBF,8,1
HVID-J9WUWE,GID-Z7P7LJ,9,1
HVID-WW7WJA,GID-P8UVHX,8,7
HVID-HMNQ7E,GID-1MIDVH,3,9
HVID-HXXOVN,GID-DB0RVA,9,7
HVID-AL8TRT,GID-9XWQ8K,2,9
HVID-3R5QMG,GID-MS4CXS,9,8
HVID-Q0ZCY1,GID-6YLROG,8,7
HVID-SY8RMV,GID-8XLY8F,8,8
HVID-4JBIGS,GID-KAHP26,2,9
HVID-9Y4TKI,GID-YXRU0D,7,8
HVID-6W3BXJ,GID-AJGOL8,8,6
HVID-E6HURC,GID-02G7VE,2,8
HVID-AQ5GLD,GID-76NBN0,0,5
HVID-D60STN,GID-OH7PPQ,9,9
HVID-VI277A,GID-3Y6W0G,9,1
HVID-Q666PA,GID-XV8727,5,8
HVID-SHDPPF,GID-AY9Z16,7,9
HVID-K8ZXHM,GID-0XICCX,7,7
HVID-WCWVJ4,GID-5ZHZ0Q,9,8
HVID-TKCP36,GID-0BVNHU,9,7
HVID-0GAI4Z,GID-C05NQZ,5,0
HVID-HFOVYN,GID-XSIB5F,4,9
HVID-YYGSPJ,GID-V9EMSK,9,6
HVID-OA2T2K,GID-DYR78P,8,8
HVID-JN6JLM,GID-HKODL4,6,8
HVID-ZI903F,GID-PEJPJV,2,7
HVID-QDBYAX,GID-ALOM1N,5,9
HVID-Z3Y7F8,GID-BP5FUN,1,2
HVID-84ZEM3,GID-A679EV,8,8
HVID-3K42YA,GID-VROVCX,8,9
HVID-BE2NIK,GID-BGURB8,7,7
HVID-X35BMP,GID-7RE9R7,4,4
HVID-ONK8S3,GID-YMK2HY,8,9
HVID-UMWA7B,GID-9V4SC0,3,6
HVID-5FZQW8,GID-QCJGE1,2,9
HVID-ZKX1N1,GID-I1DEJU,8,9
HVID-VKGM8R,GID-EQ7YYU,2,8
HVID-DK1WXW,GID-L1IKCP,0,3
HVID-I3FFS2,GID-X7S5SU,4,7
HVID-A32BY5,GID-ITIZ4L,4,4
HVID-TZHH1R,GID-URGNQC,9,8
HVID-YWI01Y,GID-WHJ0US,4,6
HVID-PDHBXH,GID-YGOE1P,5,9
HVID-SBCQML,GID-JS8QB0,5,3
HVID-6CDTBW,GID-GZI1Z2,6,3
HVID-5UDBXF,GID-KXW6MM,4,8
HVID-8JTQJE,GID-VYN4PO,5,0
HVID-QKSP95,GID-975AI4,5,1
HVID-MGG6XH,GID-HQCK6V,0,7
HVID-708TE2,GID-BFGL01,8,8
HVID-0KYVPA,GID-68WBCO,3,6
HVID-5U31XJ,GID-39TE05,8,8
HVID-01LBZZ,GID-MO4O3V,8,8
HVID-19QGK7,GID-618JDX,5,1
HVID-0YI7OE,GID-75BV8Z,0,6
HVID-Q2R7ND,GID-4CPHAM,4,8
HVID-DRJ3YF,GID-0X4FDO,2,7
HVID-W59U15,GID-J8B60D,3,3
HVID-Q7H8BV,GID-IKHWV6,9,9
HVID-PA423P,GID-UW7X68,8,9
HVID-BTQ1AO,GID-BEO9GA,2,4
HVID-EECQYE,GID-SNK17Y,1,7
HVID-IFOGOM,GID-ZG0GH4,6,5
HVID-TRSSD8,GID-F12I6N,9,9
HVID-70MNC5,GID-IQZJGY,7,7
HVID-1YITT8,GID-7QO7GE,5,8
HVID-6QQ4WS,GID-XULF77,7,9
HVID-ERPQG9,GID-WE0PRQ,8,8
HVID-MBAJVD,GID-CZP3HC,0,9
HVID-W8TL9K,GID-WVM72T,2,8
HVID-SITKPS,GID-PCBH1V,9,0
HVID-PNAVR0,GID-SMBDLX,6,2
HVID-VNT530,GID-MQY7M2,5,7
HVID-M7H5S0,GID-C997H2,0,0
HVID-OS2U5R,GID-KWB9VN,3,7
HVID-25OMWB,GID-XYD1KU,1,7
HVID-B21OK5,GID-QVVJDU,8,3
HVID-RSCO5E,GID-JWKMJB,2,8
HVID-GPDXVE,GID-NTTISP,2,3
HVID-TC8JI6,GID-YIU317,8,6
HVID-2QT6JC,GID-3KURT7,1,7
HVID-D6QSJ4,GID-UY4MPK,9,6
HVID-LKIAVW,GID-GLUDYX,9,7
HVID-5S279P,GID-4WRPK3,9,9
HVID-TSTXMX,GID-KPXYSF,6,2
HVID-MBTVAV,GID-M3CL7J,3,3
HVID-XE4V4T,GID-Q77HFW,9,7
HVID-V68KK7,GID-OJA1VW,3,9
HVID-BE8QU6,GID-L5MNQ8,6,9
HVID-4LUK4X,GID-ECS3PF,5,2
HVID-6DOL6B,GID-JYKJRR,9,5
HVID-5DHGBR,GID-3F6ZGD,6,8
HVID-2OZMPI,GID-43HEKA,9,9
HVID-ZKX34F,GID-MFF33W,1,9
HVID-UWA5MS,GID-VLTBRA,0,2
HVID-P8ALAA,GID-3HY6NR,7,8
HVID-1MC46P,GID-Q18TL8,2,8
HVID-D02QTA,GID-5C6AD3,6,8
HVID-S99GB1,GID-0JC4KK,8,9
HVID-D5KULW,GID-ET0UW3,5,7
HVID-U3NVLX,GID-3F11IN,9,5
HVID-V7VDG6,GID-8SDAOS,9,9
HVID-QUNDRO,GID-5TN429,7,7
HVID-2JCN00,GID-Y1HTY2,0,7
HVID-6H94SV,GID-MOMKGB,1,8
HVID-YRR96G,GID-AFQN3S,2,7
HVID-BRF7D9,GID-LFB0MM,7,1
HVID-Q8X8M2,GID-QYB860,8,7
HVID-7HUR55,GID-49WRTZ,5,9
HVID-FCOBXV,GID-MUJQEB,2,7
HVID-5IL687,GID-8OH1JL,9,9
HVID-27QPH6,GID-1NXD64,0,9
HVID-KI2HAT,GID-4XYVCZ,6,4
HVID-FV18J8,GID-80XWYP,2,9
HVID-XO52AD,GID-FTUA5A,8,5
HVID-3DZGOJ,GID-DGDSLA,9,6
HVID-ML1Z9R,GID-QT4EXJ,0,7
HVID-CS4ZLL,GID-8MGIVR,3,7
HVID-GPP4H2,GID-NZD38J,1,7
HVID-UAFRZ2,GID-O8VAHU,6,7
HVID-0LGGP5,GID-JKR2XI,8,7
HVID-IDDUVF,GID-3PW1Z5,7,8
HVID-9CUFC0,GID-JHKORQ,0,7
HVID-RN9C7H,GID-35PGDV,5,2
HVID-6XPEJ5,GID-OD1BA3,7,4
HVID-8WDMQM,GID-O2N55T,8,8
HVID-5TQI1Y,GID-FXB5HY,9,5
HVID-9740OZ,GID-FXKXEM,8,3
HVID-FTM18C,GID-TJVSUZ,1,7
HVID-W484NF,GID-2XX8C6,4,9
HVID-AZ50D6,GID-M1SMIE,5,7
HVID-SNOVYJ,GID-JSMPVY,8,8
HVID-NS9P87,GID-PRFGBN,7,7
HVID-PYRXF5,GID-8OUP6K,3,9
HVID-9CWV5Z,GID-FCFSEI,7,8
HVID-CRCMV6,GID-F2RSTT,9,8
HVID-758EXF,GID-L0IIG8,6,8
HVID-11AHQ8,GID-5UU25D,6,3
HVID-HT63G2,GID-IPBLMH,7,8
HVID-7VBJW4,GID-X9XRWG,8,8
HVID-6B7PZ7,GID-LNLQ0F,3,0
HVID-LAISQZ,GID-X6TY4L,6,9
HVID-MY63UE,GID-58KS4K,3,7
HVID-W4ZSZS,GID-1JVDL6,5,0
HVID-P66TMB,GID-J06479,8,5
HVID-L1ZFQH,GID-845VHT,9,7
HVID-V22ZCE,GID-6IDRF9,5,3
HVID-V4J5BO,GID-DX31ZY,6,9
HVID-R1AOYT,GID-DZ4PEN,7,5
HVID-CIDQHC,GID-YXEHUB,0,9
HVID-H89I3A,GID-X1O4PE,7,8
HVID-G5MAI9,GID-BRZRTV,9,8
HVID-VYBK5H,GID-LZM70U,4,8
HVID-7LEX2D,GID-WV8FC1,1,0
HVID-VUTJBC,GID-6OQKXN,9,9
HVID-PIDU6K,GID-6BZFJV,7,8
HVID-REB2EW,GID-333LQ8,9,8
HVID-8GA93O,GID-BP6B7A,6,8
HVID-NSUZ4X,GID-N8CUCI,2,9
HVID-3LQZSB,GID-EY5EQ6,2,7
HVID-30WLZH,GID-PW59RP,0,8
HVID-382YMM,GID-LA1JQ2,8,8
HVID-ZKZR7Q,GID-SJNSCG,7,5
HVID-C6KCT4,GID-WSCRBB,3,7
HVID-JW4041,GID-WLD0FH,9,9
HVID-VI003P,GID-CQZ6HQ,5,4
HVID-PDN7GM,GID-3SCWU9,9,7
HVID-HU104O,GID-8ZVZSF,6,2
HVID-XO5FI0,GID-P0FTEU,1,7
HVID-OKI7UE,GID-DGZHSP,6,8
HVID-NYFULE,GID-DFMFLR,4,7
HVID-40XKDG,GID-VCH5W2,6,6
HVID-4EBCA3,GID-QUA6V8,5,7
HVID-1NQ61U,GID-7GWPEV,0,7
HVID-CMB4CG,GID-97Z0DB,7,7
HVID-6NE1GH,GID-8MHIMI,3,9
HVID-6TTS6T,GID-9YVXVN,8,5
HVID-CUH1AB,GID-DE0NAC,6,1
HVID-YJSAZ7,GID-JFDDSK,8,7
HVID-11RHLJ,GID-1RIR81,1,4
HVID-CSDI4K,GID-SF73UV,8,1
HVID-LIIWAH,GID-JSWQO4,9,8
HVID-G7NKD1,GID-ZOZP3A,3,9
HVID-NBGSBG,GID-QB907V,8,7
HVID-4SS6W6,GID-IPL462,6,9
HVID-15R4O9,GID-A1ZXON,9,7
HVID-PMSNQA,GID-B5ZLD1,4,9
HVID-096HI2,GID-SFQMBS,8,7
HVID-A6UCJD,GID-WW5B3T,1,7
HVID-EHGVVM,GID-SD291U,7,9
HVID-XL2OGS,GID-4ICIQK,5,7
HVID-PQLUVA,GID-QZH4NQ,1,9
HVID-YJXDUY,GID-YAGW9V,6,9
HVID-WGAH5D,GID-T0C15W,7,8
HVID-PGCFAC,GID-SLSX76,9,1
HVID-RSXOBE,GID-ZI1HG6,6,7
HVID-P75J83,GID-RDDQG9,2,2
HVID-0IP50C,GID-T36X3P,9,7
HVID-3X7R6N,GID-2ODI5V,2,7
HVID-9GFBIH,GID-0UGXMJ,2,9
HVID-GANRAU,GID-MWSUMP,6,1
HVID-K2N6R4,GID-UI4FCQ,1,7
HVID-C7UXLP,GID-DIJQRF,7,6
HVID-QCH61S,GID-7K9YTS,6,6
HVID-K4C4E0,GID-36VT0Z,3,7
HVID-QDF4H1,GID-9IXD6R,7,9
HVID-5FYJVO,GID-D7L8KY,9,1
HVID-V468DN,GID-EHT7Y9,6,0
HVID-KOQBSE,GID-IM2GQV,2,7
HVID-EAQH7J,GID-FZKYU7,3,1
HVID-YS3HEQ,GID-JGCFWF,9,7
HVID-I4HPM8,GID-8K9PVX,0,7
HVID-OZWLCT,GID-A2QFV7,9,9
HVID-LYR78G,GID-Y1QRH5,7,6
HVID-1J3F66,GID-Z1M67W,3,5
HVID-7F2LCX,GID-LF81ES,6,4
HVID-H0Y24E,GID-WCRKDS,9,8
HVID-VTARXZ,GID-4FBTU1,6,5
HVID-KUMPIN,GID-IQRJZH,8,4
HVID-JEUNWI,GID-EMPA7Q,9,0
HVID-LTAMX7,GID-GFZTTP,9,7
HVID-MUNF01,GID-6SAHQ7,0,6
HVID-BX6X8S,GID-B0FKZW,7,8
HVID-ERAZ8K,GID-WNEJZI,2,6
HVID-SUT487,GID-6SBR6Q,9,8
HVID-N2R1EX,GID-V4IPDO,3,7
HVID-A4E9IR,GID-89ZOIP,6,9
HVID-WOX19X,GID-CLO46J,3,9
HVID-UOJIMM,GID-UAYDQX,8,8
HVID-IRC07C,GID-DK0CWJ,6,0
HVID-8D7IZZ,GID-J4TCQD,5,8
HVID-QDYNLM,GID-5D0YW1,1,7
HVID-DO2S6L,GID-7MT4X5,6,9
HVID-DOODW1,GID-FV3GLL,4,8
HVID-Q4I80F,GID-BGSWSX,3,9
HVID-YDOPTI,GID-HZN997,3,8
HVID-OZ1P1L,GID-W2KUR6,8,7
HVID-0X2KMD,GID-7ZSNOA,6,9
HVID-7RQPXH,GID-T2YJW4,1,5
HVID-U9CKS5,GID-2BP0NK,8,7
HVID-I08QP4,GID-YAWXA7,3,3
HVID-O6O03T,GID-ZDJHSO,4,7
HVID-DSVF1R,GID-XBIZK0,4,9
HVID-X7QFH4,GID-K9S5N6,8,9
HVID-5Y7IU1,GID-HHJE7A,1,9
HVID-25S95R,GID-KIA4CK,9,8
HVID-0XHZH5,GID-MF1BES,7,9
HVID-WFD0DR,GID-52QAZU,2,9
HVID-APYH07,GID-7354MY,7,9
HVID-Y7VU1S,GID-S64148,5,6
HVID-0KESG1,GID-CY0TVQ,4,7
HVID-7B7T9X,GID-E1N7WP,1,7
HVID-8AAQYF,GID-29YT2E,1,7
HVID-JBCXG3,GID-JFC3Z4,9,9
HVID-9WZ2U5,GID-M6DJKZ,9,8
HVID-NGXZ2O,GID-KX34ND,6,8
HVID-NBNOZF,GID-XMTFFF,4,3
HVID-Y5FZ4W,GID-0P9FJ3,5,7
HVID-FSRLZW,GID-AS5E5W,6,3
HVID-AI8OX2,GID-TYQ16U,6,8
HVID-K1OBJ3,GID-COW1C2,6,7
HVID-LP6Y91,GID-XHCR38,0,8
HVID-TJMRQY,GID-KMM056,9,7
HVID-Y07OAS,GID-6BH1WM,3,3
HVID-X9JM45,GID-U3L7U9,1,8
HVID-LL18B2,GID-H6M9A1,0,7
HVID-NY2EBA,GID-ZWG9Y3,8,9
HVID-K64PIC,GID-R1UGY9,8,8
HVID-D02JL3,GID-4DPZSC,9,8
HVID-KI5OMH,GID-XO14WL,6,9
HVID-13XQ5B,GID-XJKH4I,8,9
HVID-BA8NT0,GID-YSWU1P,5,7
HVID-E7Y8XT,GID-AWMHRD,5,6
HVID-5HPH8S,GID-2X6RWE,9,4
HVID-P8Q4NZ,GID-JAMWBF,6,7
HVID-MCKJQ5,GID-HPC39Y,3,7
HVID-LZLCBQ,GID-VRJNBK,5,6
HVID-7N71HN,GID-CUT05Q,8,2
HVID-YB1NSG,GID-HAFCUH,2,4
HVID-FYMT82,GID-BKM2MH,4,5
HVID-E3KSHZ,GID-WXBR7Q,9,9
HVID-DRQIG9,GID-QMX8VF,3,5
HVID-3BI0IJ,GID-HVCA44,7,6
HVID-1G4XAQ,GID-38ZGK6,0,9
HVID-LZ9E0V,GID-8AHIOH,8,6
HVID-CEMEBF,GID-SEH679,8,0
HVID-WLC99K,GID-LLTPBB,6,7
HVID-SHTW3X,GID-5AHINZ,1,8
HVID-D4F5LZ,GID-K71UZB,9,9
HVID-2YO1G5,GID-9FH8QD,5,9
HVID-JJ82YD,GID-58FLEN,8,8
HVID-W4IQFW,GID-U2ZRSM,8,9
HVID-KKAK1C,GID-TUCXCP,6,8
HVID-N5J0RI,GID-TCYZEZ,6,8
HVID-17ZZB3,GID-2ZJC19,9,7
HVID-NGRBR4,GID-7ENCQD,5,8
HVID-ABGATN,GID-T3CD3D,6,7
HVID-1N7AOC,GID-H1LYEE,2,7
HVID-H6XY17,GID-TT6FGR,9,6
HVID-GJU4LL,GID-RMYV0T,7,8
HVID-KLOLDH,GID-LN3R4V,6,8
HVID-IRPGYM,GID-0SZO55,8,9
HVID-3OAIRQ,GID-IZ5TTN,3,7
HVID-7O5YYQ,GID-UVJ1SW,6,7
HVID-M89AOS,GID-39B7BW,6,8
HVID-6U1IXS,GID-V3YXHB,7,9
HVID-T7K7YT,GID-XU6AEF,8,0
HVID-CYXCF2,GID-EIGNE7,9,7
HVID-DXEOL4,GID-0T4IW4,9,6
HVID-9NNTET,GID-S46QC8,5,7
HVID-AULYCW,GID-UQLYDA,0,9
HVID-SKCKMH,GID-N5RJMI,8,9
HVID-KLJH50,GID-3Y9AN9,3,6
HVID-683KD1,GID-M3OI3R,6,9
HVID-J1KXN1,GID-65TTA3,4,5
HVID-V18D9X,GID-ORT9XN,5,8
HVID-6WF59B,GID-VWSGI0,4,7
HVID-TY67Z6,GID-Z430SS,8,8
HVID-XR6Y21,GID-OBLG5Y,9,9
HVID-HJOKSH,GID-PCP8PV,5,9
HVID-OZZB7K,GID-315U90,6,0
HVID-F5MXJP,GID-BJGCNA,4,9
HVID-UMNZV8,GID-VA0FAD,7,2
HVID-VW00HM,GID-06VJU5,8,7
HVID-FQWR6A,GID-0TGXMJ,6,9
HVID-XG8JUA,GID-XJN1XH,2,4
HVID-8JGOLP,GID-8B2PTB,7,9
HVID-R46DB0,GID-7L2KU7,7,7
HVID-0NYJ5M,GID-CQHPH2,7,2
HVID-1481VX,GID-WWQ72D,8,9
HVID-IWQ7IA,GID-E3OFWD,3,7
HVID-N7OJ55,GID-G4KS7H,9,8
HVID-VFT4MM,GID-KQ9IXM,7,4
HVID-OBX8HZ,GID-55GDRG,6,8
HVID-Y2XJCB,GID-YR6VBJ,2,7
HVID-Q4RGF7,GID-CAYTUP,7,1
HVID-1SCDHP,GID-L1TP3X,8,1
HVID-372M4C,GID-VZVNB4,0,9
HVID-FC43B1,GID-IK0X0L,2,5
HVID-8QRO6K,GID-OYDD2J,5,9
HVID-25WM4H,GID-74QE04,2,9
HVID-PKSQ44,GID-BTZ9W6,7,6
HVID-D35YT1,GID-SU75A0,4,9
HVID-GNI9MD,GID-OS5ZHL,9,1
HVID-GIJAV0,GID-7CL0LI,5,7
HVID-2UJY7D,GID-C54O7C,6,7
HVID-MUE3A5,GID-45AODU,8,3
HVID-ORQCNT,GID-L2A95A,4,7
HVID-C1KOHT,GID-FJ6OLB,7,6
HVID-C7IEL7,GID-V3EHF3,2,7
HVID-I18P7C,GID-8I248Y,1,0
HVID-6ZWTW4,GID-I3YY9V,6,9
HVID-GISNKI,GID-BAGXOB,0,3
HVID-NPGTUY,GID-WD4WZC,0,5
HVID-MGYFND,GID-KJZRAP,9,8
HVID-MDJDVC,GID-EGOFJA,6,6
HVID-6EPRUH,GID-SG58XX,3,8
HVID-KLA6GC,GID-K8VAMZ,6,7
HVID-6KGO4O,GID-GF5SUC,6,8
HVID-TJ96MI,GID-1FTBUR,0,8
HVID-LBHFUY,GID-OKYAI6,3,8
HVID-4MK3H6,GID-F25ABC,8,7
HVID-MAVHAI,GID-HX3782,3,7
