,hand_value_id,game_id,player_hand_value,banker_hand_value
70937,HVID-K7Y2Z7,GID-0LXY44,6,6
70938,HVID-OC8VG5,GID-QF71VM,7,8
70939,HVID-MDL29P,GID-N4UVH3,3,8
70940,HVID-OI8GU0,GID-V8GXGG,0,9
70941,HVID-98TYMQ,GID-0MCJTW,4,9
70942,HVID-R2QF33,GID-3GWDV5,7,0
70943,HVID-VTP907,GID-BG47NG,7,9
70944,HVID-LO2Z9R,GID-SXD8E7,8,8
70945,HVID-B0ZB7N,GID-1TUH6H,6,8
70946,HVID-UIAZFZ,GID-0VC4N0,4,8
70947,HVID-MQV6RL,GID-0VOPXJ,1,9
70948,HVID-Z06DQI,GID-YXD6FB,9,3
70949,HVID-30NJHX,GID-TK4O63,6,2
70950,HVID-X1FK9H,GID-2NBS6U,0,9
70951,HVID-VZIX5J,GID-HPANZB,3,8
70952,HVID-4GS87K,GID-JZ6XWO,6,1
70953,HVID-NM346G,GID-E7O9UE,8,9
70954,HVID-L0TD0V,GID-ERZNUU,5,7
70955,HVID-41UFWY,GID-7XG9TY,6,6
70956,HVID-2KME4Y,GID-0O8GYL,0,9
70957,HVID-VPT5RZ,GID-7CPMB3,6,5
70958,HVID-PA0R75,GID-S52EI8,1,9
70959,HVID-XOGMFR,GID-J0W12F,4,9
70960,HVID-FYDZ1E,GID-JKLWY9,7,9
70961,HVID-X5U76E,GID-GN4VVH,7,9
70962,HVID-BYNYVA,GID-7C238O,4,8
70963,HVID-G41RJZ,GID-FJ3D3F,4,7
70964,HVID-K2N83J,GID-6CD6W6,6,3
70965,HVID-MGKPDQ,GID-JGIKA5,7,9
70966,HVID-B8BRRU,GID-VESWZI,7,9
70967,HVID-SXJF8F,GID-V6LFPW,8,1
70968,HVID-TENAPN,GID-R3C4UD,9,7
70969,HVID-LS8USS,GID-8ULYDS,4,8
70970,HVID-29E9II,GID-3WC3OV,8,6
70971,HVID-U1OBZA,GID-5F2FOT,5,8
70972,HVID-OWGUW9,GID-XAIDSA,7,9
70973,HVID-ZE10LX,GID-5KMDNU,8,7
70974,HVID-JD3Z8G,GID-25MXN8,7,8
70975,HVID-JLS9G1,GID-3S7B02,9,8
70976,HVID-BEHQEM,GID-GJF0D6,8,0
70977,HVID-SW7CY3,GID-RV6TPQ,4,8
70978,HVID-ZY7KKL,GID-6IXW78,2,9
70979,HVID-UVPS8H,GID-W05GM0,9,6
70980,HVID-TNFMCJ,GID-IND7N1,4,2
70981,HVID-IJBWKT,GID-Q9VBE8,7,2
70982,HVID-W6ZOR0,GID-HLLCTQ,9,8
70983,HVID-K6N0KW,GID-VEBSRK,9,7
70984,HVID-TV3CR7,GID-A7EQ8E,9,8
70985,HVID-0VU3I7,GID-IC4I3F,4,8
70986,HVID-FNWUH3,GID-UV5PNS,2,7
70987,HVID-L9O06Q,GID-64XPFA,1,9
70988,HVID-4QK4RN,GID-1PRVT3,8,6
70989,HVID-5X4P0L,GID-89LTTO,4,7
70990,HVID-1WB3RW,GID-2ZDMPQ,7,7
70991,HVID-MMRKIX,GID-JII4IB,6,6
70992,HVID-FZJPE5,GID-2Y0YN3,3,9
70993,HVID-GK1HG2,GID-96O2DW,5,7
70994,HVID-ZAA10O,GID-VZCSOY,6,7
70995,HVID-IHV9T9,GID-5AFHBQ,5,8
70996,HVID-QTDSXG,GID-HPER8C,9,6
70997,HVID-JBI3T9,GID-G5GN69,8,8
70998,HVID-C4O69P,GID-Q5J6HQ,9,4
70999,HVID-TR25P9,GID-4EA0VL,7,7
71000,HVID-EMWDWW,GID-QN5Y2H,0,8
71001,HVID-Q18YE2,GID-EHFIPU,5,8
71002,HVID-EJJ7E5,GID-BAYC70,0,7
71003,HVID-ZX624L,GID-N7MKKH,7,6
71004,HVID-M0HAIM,GID-KC6T1G,0,9
71005,HVID-BN936W,GID-530S8R,8,0
71006,HVID-JE3PTY,GID-3AGT0D,3,7
71007,HVID-QYWAUR,GID-U8CHNG,2,9
71008,HVID-FZNK3M,GID-U0DYMN,5,5
71009,HVID-KUXMHM,GID-HRKKYA,8,6
71010,HVID-FZ5OAM,GID-CDNY8P,9,8
71011,HVID-B77DZG,GID-HJ0T9W,3,7
71012,HVID-3BLLY3,GID-D3J6C8,0,7
71013,HVID-I556DJ,GID-76MSE5,8,8
71014,HVID-6GCISO,GID-I4B6S2,9,6
71015,HVID-3CI0K7,GID-G28HRO,6,2
71016,HVID-6AHBME,GID-7M7XQI,3,9
71017,HVID-JH4S3Q,GID-3ZQEXE,9,7
71018,HVID-FCRJCL,GID-O5SD9Y,0,7
71019,HVID-4LJJPD,GID-F7KNVR,1,9
71020,HVID-PVCWGX,GID-SKARLW,1,9
71021,HVID-IXV3PC,GID-PJUOAL,9,9
71022,HVID-IIMNT0,GID-99PUTK,9,7
71023,HVID-SZX1IJ,GID-GCAK72,6,6
71024,HVID-LPGQO8,GID-SRJU7B,7,0
71025,HVID-QBFHK9,GID-4KBZUF,4,9
71026,HVID-I7QRYV,GID-Q2K3DV,1,2
71027,HVID-HHSHXW,GID-RF6EHG,8,7
71028,HVID-53KY9J,GID-R3DQXE,9,7
71029,HVID-5ADYJA,GID-7LTLXL,0,8
71030,HVID-RFOBQG,GID-D6S0YB,7,9
71031,HVID-ZNZK7C,GID-5QOYNR,6,8
71032,HVID-XQTUW9,GID-WL75WI,1,7
71033,HVID-KPBGQO,GID-1U3034,1,0
71034,HVID-PS7MMQ,GID-EDNU0I,0,1
71035,HVID-E2KKK8,GID-9QYIFC,9,7
71036,HVID-NX87YJ,GID-0XXBFH,6,8
71037,HVID-1G60GC,GID-LJ8BT6,4,7
71038,HVID-6Q4OLC,GID-QNSHSM,6,7
71039,HVID-3NVRQU,GID-3YRKZJ,4,6
71040,HVID-DLPI9X,GID-MWF0A2,8,8
71041,HVID-40YPRQ,GID-643R3C,3,8
71042,HVID-D3AX68,GID-ETH7PA,0,8
71043,HVID-5Q9HQ7,GID-ZVSZNI,9,6
71044,HVID-DYTV3B,GID-6ZRWJR,8,9
71045,HVID-XRV9SD,GID-59EWW0,6,9
71046,HVID-GIIYPC,GID-BNCQGM,9,7
71047,HVID-JNWVNS,GID-70ZWEX,7,8
71048,HVID-KZ0P42,GID-42ZH4S,9,1
71049,HVID-194YD1,GID-YDE567,8,1
71050,HVID-MZX2Y5,GID-XD2N8U,0,1
71051,HVID-AH1YLA,GID-DHEP2F,8,9
71052,HVID-XX5G28,GID-YN49R9,2,9
71053,HVID-TWGWAI,GID-48D9Y2,9,1
71054,HVID-7P533U,GID-8RB1TH,9,9
71055,HVID-D54IUE,GID-BC3D8A,7,8
71056,HVID-JSUY1Q,GID-A2C4PT,5,8
71057,HVID-98Q4P0,GID-SKBZNL,2,7
71058,HVID-W8HW7D,GID-GV7ZR6,7,6
71059,HVID-VS1VBH,GID-LDTPCX,2,9
71060,HVID-OMNN0B,GID-2T7HQG,9,5
71061,HVID-E7JYEC,GID-9351NL,8,8
71062,HVID-Q79TXP,GID-8ZJ553,5,7
71063,HVID-19JVPP,GID-HHD603,4,9
71064,HVID-BW85ZS,GID-21PS51,6,8
71065,HVID-2WYEE8,GID-M4AAPY,2,9
71066,HVID-DZV7DT,GID-535XAU,4,9
71067,HVID-X5OPBW,GID-CFFA9Q,7,9
71068,HVID-3C8JOU,GID-95VJH2,0,7
71069,HVID-E5SRA6,GID-WBK6EQ,1,0
71070,HVID-GZFB23,GID-RZCSBR,6,8
71071,HVID-3I6GK5,GID-YN94ZV,1,7
71072,HVID-VR7K3G,GID-S93MGD,1,8
71073,HVID-OFN8QL,GID-XT9HXV,1,7
71074,HVID-4DD1KB,GID-Y20X7P,6,7
71075,HVID-9FXFME,GID-YCZ6YK,4,9
71076,HVID-DRQUVZ,GID-2YXZ27,5,9
71077,HVID-XDY2BZ,GID-FVJLYH,6,9
71078,HVID-4Z1ACJ,GID-DF4EKN,0,8
71079,HVID-VNPFMB,GID-X3N5IX,0,7
71080,HVID-15598J,GID-9O93YN,9,5
71081,HVID-LRU7B8,GID-DDAOK4,7,7
71082,HVID-WTH4R1,GID-T32P70,6,9
71083,HVID-SJT2QP,GID-8XHNT4,0,9
71084,HVID-UACFOO,GID-166Z5T,6,0
71085,HVID-AU9JTP,GID-ARUTAS,1,9
71086,HVID-KY4LD4,GID-AH0EGU,4,5
71087,HVID-Z4OR2A,GID-TZ1662,0,3
71088,HVID-3WCAMI,GID-ZZ15C8,2,6
71089,HVID-L8LGUN,GID-CQHEOS,1,2
71090,HVID-WQ9L3N,GID-D14EWA,3,7
71091,HVID-9UCMIE,GID-N1O2IE,7,9
71092,HVID-LBR00F,GID-RMXZMG,3,7
71093,HVID-6S1NG4,GID-NOP1VU,4,8
71094,HVID-1GYND3,GID-H4I652,2,8
71095,HVID-7YRL2X,GID-UKTD2N,9,9
71096,HVID-NXQVQ1,GID-49E8RB,9,6
71097,HVID-G985IA,GID-Y5MWMA,8,7
71098,HVID-TCHLIX,GID-7DUZ6K,8,8
71099,HVID-UTJPCP,GID-IKWXPO,9,7
71100,HVID-9X05DP,GID-OC0ZWH,8,9
71101,HVID-MV39FK,GID-BFCOSD,8,2
71102,HVID-L4LV42,GID-3C1ZRS,8,7
71103,HVID-VG745D,GID-HLZRLV,3,8
71104,HVID-M8P8HW,GID-SZWKEL,8,5
71105,HVID-OHEVML,GID-EQUK5Z,8,8
71106,HVID-V9IWMY,GID-840W19,3,8
71107,HVID-VXV4HY,GID-NCO7WN,0,7
71108,HVID-IV02P2,GID-J298AW,6,7
71109,HVID-867HJS,GID-WOL58J,9,8
71110,HVID-BFC9IY,GID-UZ4RCZ,1,5
71111,HVID-KIBMIO,GID-V79MJM,9,5
71112,HVID-QVB4IH,GID-4B6Z0V,2,2
71113,HVID-BOJKH3,GID-XNM493,0,2
71114,HVID-8MBTSB,GID-12DW1H,9,7
71115,HVID-DEP2WB,GID-EAE73A,1,9
71116,HVID-IWJ9B9,GID-7C4P3J,8,1
71117,HVID-DF2DFZ,GID-V57U2Y,8,8
71118,HVID-1IJFVJ,GID-IA5PA0,0,9
71119,HVID-Q2HVEA,GID-DJ38TG,5,8
71120,HVID-PBCS2D,GID-N5HC6D,7,9
71121,HVID-S9JOGH,GID-KJDIAN,6,9
71122,HVID-8TNYQR,GID-5BLXW7,3,9
71123,HVID-M7IC1W,GID-3A4HNR,2,7
71124,HVID-7BMG6K,GID-EK5DOT,8,3
71125,HVID-B2HSUJ,GID-FZ7LSD,6,9
71126,HVID-K3QO4R,GID-44PK78,2,8
71127,HVID-6UQL3H,GID-OPU4QQ,8,8
71128,HVID-RSMDIS,GID-DDMJY1,9,9
71129,HVID-3AA8TQ,GID-T0895A,9,7
71130,HVID-BPPF5W,GID-WPT47D,8,7
71131,HVID-A32K5T,GID-RTFZDR,6,3
71132,HVID-T0B192,GID-ULI13Z,9,9
71133,HVID-FP51B8,GID-FMW7BP,7,8
71134,HVID-MPUFQS,GID-3CXQ3C,7,2
71135,HVID-VIQ8PT,GID-7ZMWU4,7,9
71136,HVID-UBRZU2,GID-5SRH2U,7,8
71137,HVID-F78VSX,GID-FD9F0J,4,0
71138,HVID-PL11F0,GID-LU4KTC,6,2
71139,HVID-AG5I3I,GID-PGUXWY,7,8
71140,HVID-Q1MUL5,GID-YCFMEL,8,7
71141,HVID-KL7672,GID-EWRYI4,0,7
71142,HVID-CTP9H0,GID-QNEYSQ,0,4
71143,HVID-XOIDXX,GID-5RGYVZ,9,7
71144,HVID-LQDTGW,GID-RRPVNP,9,9
71145,HVID-4BFX4S,GID-P33V07,7,7
71146,HVID-JZ7ODU,GID-XB22CA,0,2
71147,HVID-5L8YTX,GID-H0PYB3,3,7
71148,HVID-5AGGN1,GID-FMFG2S,0,8
71149,HVID-1AO8C5,GID-ELEI3N,4,4
71150,HVID-GZCMOU,GID-W8JA2L,0,9
71151,HVID-XEEV6O,GID-PCJ18S,6,7
71152,HVID-GGIWVY,GID-519KX0,7,7
71153,HVID-BX5DLO,GID-4RB8DS,0,8
71154,HVID-RLBLY9,GID-9LN4IY,7,9
71155,HVID-WI5B7X,GID-WEBW29,7,7
71156,HVID-FMT2RW,GID-NUZAX1,2,7
71157,HVID-0UDIWR,GID-V2L1GC,6,7
71158,HVID-0DTTJE,GID-0YQAW6,7,9
71159,HVID-X683IC,GID-XKFFOK,2,7
71160,HVID-OVGCI5,GID-HXMQ64,7,8
71161,HVID-J3E9FZ,GID-QV0B1C,4,8
71162,HVID-SBA2NI,GID-XQOIXV,0,8
71163,HVID-W833R3,GID-WAJL00,5,9
71164,HVID-BSC25T,GID-2KNZX8,6,8
71165,HVID-ZL1UFL,GID-WAEI0R,9,8
71166,HVID-KOP854,GID-8H42Q6,2,9
71167,HVID-QV02WV,GID-EKY0L5,0,9
71168,HVID-BTRH7I,GID-2H3OF9,6,0
71169,HVID-3DJOD4,GID-912XOS,6,7
71170,HVID-NA6YFT,GID-MP0ZA1,9,8
71171,HVID-7WE2AU,GID-11DPWU,4,7
71172,HVID-CMVHI7,GID-MSO1U7,8,8
71173,HVID-FMSUWM,GID-UF0SSH,6,7
71174,HVID-MB0HMU,GID-H9OH94,8,6
71175,HVID-19VW8W,GID-BGR5QG,7,9
71176,HVID-92PJ31,GID-06N92Z,0,7
71177,HVID-26SBU3,GID-SF5R1V,9,8
71178,HVID-TJVJXR,GID-IOYAVE,7,9
71179,HVID-XW4CRI,GID-HOIK0W,5,9
71180,HVID-9KCZW7,GID-5Q8ADO,8,9
71181,HVID-RL90Q7,GID-ASWZU7,8,7
71182,HVID-U6YKYZ,GID-E2KHAN,4,5
71183,HVID-Z9GLZM,GID-ZK5K7H,6,9
71184,HVID-JG3Z9N,GID-C7OK1K,4,7
71185,HVID-Q94S5V,GID-3RNMQ4,1,8
71186,HVID-IPNIXJ,GID-1RNGLF,4,7
71187,HVID-HNWV09,GID-OXCX76,8,9
71188,HVID-5ETKW4,GID-BEFIFG,6,8
71189,HVID-RBK3PR,GID-ZNA0LK,6,7
71190,HVID-UCIMDG,GID-US8E1M,8,9
71191,HVID-9VBV1F,GID-K8DKKD,6,9
71192,HVID-7MAYVZ,GID-G8CEKY,8,7
71193,HVID-I7BR4J,GID-1MUZNL,9,7
71194,HVID-C2HM70,GID-5XD7H4,4,8
71195,HVID-RVK1NQ,GID-5CZWJO,5,6
71196,HVID-8CHQNI,GID-I69AYE,6,6
71197,HVID-O5S20Y,GID-V87Q6J,0,9
71198,HVID-DIAZ5O,GID-A6R2TV,7,4
71199,HVID-Z8E4QV,GID-VIZDIR,3,7
71200,HVID-B3BT28,GID-6HT3U7,3,7
71201,HVID-PX4W9M,GID-F8VBZA,6,7
71202,HVID-BFVQSU,GID-NGHL8Y,8,7
71203,HVID-TKIPCW,GID-HWDZ1F,9,9
71204,HVID-592HRI,GID-3SQ0AE,4,8
71205,HVID-X1PPGO,GID-KPVJC1,4,6
71206,HVID-DXYHS0,GID-JJB9IV,6,3
71207,HVID-CWV3Y5,GID-KO2T16,8,9
71208,HVID-SPBYBH,GID-0BVP8D,7,9
71209,HVID-41JTLX,GID-6OBX4E,7,6
71210,HVID-HAFXT6,GID-PX9HQL,1,7
71211,HVID-JDDFIR,GID-9L7K2W,4,9
71212,HVID-8NHY2I,GID-TBXI70,5,8
71213,HVID-NMZ9XR,GID-UJVY6Q,8,8
71214,HVID-KGLR4Q,GID-HHKPHA,8,8
71215,HVID-UTH3NF,GID-M78SU8,8,9
71216,HVID-02BW1I,GID-IRZW8D,8,3
71217,HVID-QDCDQY,GID-0AH2I6,1,8
71218,HVID-22L10J,GID-84BY3Q,7,4
71219,HVID-3QVJCL,GID-U4YJP6,3,8
71220,HVID-E0SFVE,GID-TO6P7X,4,9
71221,HVID-ATJ7YI,GID-6AJZ7Q,0,9
71222,HVID-4FDQGQ,GID-GVGK1Y,9,7
71223,HVID-S62XI8,GID-UC218Z,9,3
71224,HVID-HQBH06,GID-IG8NVW,2,8
71225,HVID-U4BA5I,GID-09CMKP,7,8
71226,HVID-2HYLJT,GID-I1NY12,5,7
71227,HVID-ANCB5L,GID-ZJFU0V,7,9
71228,HVID-LIR7EC,GID-2WL2IX,6,7
71229,HVID-HFXZU6,GID-94BMHI,3,5
71230,HVID-W3UC7X,GID-CSF4NC,5,7
71231,HVID-NDIYGI,GID-3VILR0,6,4
71232,HVID-SUJ5ZF,GID-TK0ZPC,3,8
71233,HVID-1ODT04,GID-2Z5RR4,1,7
71234,HVID-5YQHKO,GID-HLPYFA,5,8
71235,HVID-NFD7F8,GID-VPZFGK,8,5
71236,HVID-TN1D4R,GID-Z8N8D6,7,7
71237,HVID-1FHODZ,GID-FUY0XN,9,8
71238,HVID-B06ZIU,GID-KATKN5,0,0
71239,HVID-RAZBQZ,GID-E7QWV6,5,9
71240,HVID-OE0YOZ,GID-IS4C2X,9,8
71241,HVID-SMVN2U,GID-1KWKSJ,0,6
71242,HVID-LD82J6,GID-QE4PET,7,8
71243,HVID-EDAK1I,GID-ZRQGCC,7,3
71244,HVID-B24MOV,GID-Q49MKQ,7,2
71245,HVID-A8DCD6,GID-I6NII2,9,7
71246,HVID-650K2N,GID-V8NT7F,9,0
71247,HVID-YDJT03,GID-W9ZS4J,2,6
71248,HVID-BKYATS,GID-F3VXN9,8,9
71249,HVID-BWG7VO,GID-PRUO8F,9,9
71250,HVID-J1GDKP,GID-G61GQ2,9,7
71251,HVID-5KVNSX,GID-EWENNH,9,9
71252,HVID-X55A29,GID-I3CHPP,1,9
71253,HVID-Q68Z8L,GID-31DDNA,2,9
71254,HVID-D5TVGM,GID-5CJKWL,9,9
71255,HVID-PN70N5,GID-UTH8X7,4,9
71256,HVID-6TC7FW,GID-8V1AHT,2,7
71257,HVID-MJFFIN,GID-5NCAJ0,3,4
71258,HVID-KLHY06,GID-F4C864,6,5
71259,HVID-CYA2HU,GID-YSTEHF,1,7
71260,HVID-VMXDTM,GID-UJVDZU,2,7
71261,HVID-2Y98B8,GID-KIGRMH,9,9
71262,HVID-X75KCJ,GID-K1HD76,8,8
71263,HVID-5D4ONI,GID-QAVW9R,3,7
71264,HVID-E40UXZ,GID-TYS76A,7,6
71265,HVID-YU111L,GID-RNRB6F,5,8
71266,HVID-36TLRC,GID-76NUNG,5,8
71267,HVID-LYKJG5,GID-WGI9MI,6,8
71268,HVID-TAXSSU,GID-MJKUX0,7,7
71269,HVID-VA058L,GID-Z2JDFR,4,8
71270,HVID-PXEZUF,GID-84BVPT,8,7
71271,HVID-HHQU5L,GID-ZFNYX0,8,3
71272,HVID-Z1BH6M,GID-6116HF,6,6
71273,HVID-QPZOXX,GID-Y5RXPU,6,6
71274,HVID-K9JH44,GID-TUJ0PJ,9,6
71275,HVID-RGH2P6,GID-D7NUHJ,8,7
71276,HVID-S96J78,GID-FRVLYU,6,6
71277,HVID-IDGF2O,GID-H67SNM,4,9
71278,HVID-C5VZYG,GID-19ET4O,2,9
71279,HVID-1YQFWR,GID-8VYZKA,9,3
71280,HVID-IQ4OIM,GID-C65Y5X,6,0
71281,HVID-OZSIHS,GID-SUKR8K,5,7
71282,HVID-2LVHGK,GID-IZCN6V,2,1
71283,HVID-VK99ZD,GID-WB7ZG1,2,9
71284,HVID-YCBIT9,GID-6O93UR,8,8
71285,HVID-E7YFOE,GID-K8G1AE,7,7
71286,HVID-9T193V,GID-Y3YLDM,6,9
71287,HVID-0RQ1EC,GID-1JIGJB,6,9
71288,HVID-LU7A55,GID-WMX9L7,3,8
71289,HVID-CA444K,GID-D1WCSX,3,8
71290,HVID-3LCOE3,GID-U2JBWU,2,7
71291,HVID-F4BDPU,GID-1RQAIV,7,7
71292,HVID-JO8VX0,GID-X3AKK4,0,3
71293,HVID-PYVNDN,GID-E3AL8U,0,7
71294,HVID-ZOMWL1,GID-DKSIPM,1,0
71295,HVID-YMO0T1,GID-4ALUQK,1,9
71296,HVID-MBUDKO,GID-C6SSE8,6,9
71297,HVID-UMV412,GID-D0ILDY,0,7
71298,HVID-0XAN9K,GID-IS6QWX,7,8
71299,HVID-1UTYH5,GID-X7WBOC,3,0
71300,HVID-ZSAOMM,GID-EBQV71,2,5
71301,HVID-COT3HT,GID-CFPSVT,5,7
71302,HVID-7GLWMC,GID-9XXF0Y,7,9
71303,HVID-1YENQT,GID-6OBGOQ,8,8
71304,HVID-IK6CLJ,GID-E0FQ3T,7,8
71305,HVID-8KDK87,GID-QNVADG,8,8
71306,HVID-SYMGZ0,GID-XRNU7T,9,7
71307,HVID-JRDBY1,GID-8SCHFV,4,9
71308,HVID-7HSFNO,GID-OXDU6F,5,9
71309,HVID-J74WRQ,GID-GX4JOG,9,8
71310,HVID-CLJ41D,GID-BHQD2G,9,9
71311,HVID-KD3KR2,GID-BOSCDB,7,7
71312,HVID-RS3J2H,GID-EN42DJ,1,7
71313,HVID-1VAOM3,GID-GS3N4F,0,8
71314,HVID-EYVTBR,GID-522G5V,3,7
71315,HVID-PL33G6,GID-WMPJNE,0,7
71316,HVID-8EV7QX,GID-K493JC,7,6
71317,HVID-R5FIQN,GID-HKCPGM,4,9
71318,HVID-EKFWSI,GID-L4Q404,9,7
71319,HVID-7R66HW,GID-RU9MM9,4,9
71320,HVID-ZGXJ30,GID-DLMGYG,6,8
71321,HVID-20935X,GID-EZ5L8K,3,6
71322,HVID-S850BB,GID-8ZRDDU,8,5
71323,HVID-IYHCWR,GID-777GIJ,3,6
71324,HVID-0EHZQD,GID-C7L3A7,5,5
71325,HVID-50857C,GID-N3EDIY,7,3
71326,HVID-J5HP9N,GID-7VOFKL,6,9
71327,HVID-NUL3FW,GID-PQAL1U,6,7
71328,HVID-1EVY74,GID-C7210V,9,7
71329,HVID-L62TXO,GID-WN9YQ6,9,7
71330,HVID-RT2UP9,GID-NQR3RN,7,9
71331,HVID-VILJI2,GID-UF15IM,2,8
71332,HVID-Y5WDHL,GID-U1E1MF,4,8
71333,HVID-GJW06T,GID-QQGJUN,7,6
71334,HVID-CLZLUC,GID-PGDLAW,4,9
71335,HVID-JN47NO,GID-GJNMZA,7,2
71336,HVID-SHIGG1,GID-GQ39Y8,3,9
71337,HVID-HUHDTJ,GID-WRYCN3,4,8
71338,HVID-0G9NQJ,GID-7UT4JU,9,7
71339,HVID-O8MOK9,GID-5TIN63,7,6
71340,HVID-QVPT5U,GID-IIIZ5X,7,5
71341,HVID-2DC40R,GID-DQEP56,3,9
71342,HVID-2UUHXQ,GID-N2H2CR,9,7
71343,HVID-BRNGLO,GID-JTKNPQ,1,9
71344,HVID-PGMAFZ,GID-W180DV,9,7
71345,HVID-6NAJZ8,GID-H4DXU5,4,9
71346,HVID-59XOT4,GID-70RF1C,3,8
71347,HVID-0YLS3S,GID-6WNJ0D,3,5
71348,HVID-U63K0F,GID-DDL0B1,9,0
71349,HVID-CLHJB2,GID-07R1MD,9,9
71350,HVID-P4UEEA,GID-006OB6,6,4
71351,HVID-I7W66J,GID-CIKA0N,7,8
71352,HVID-QKHLMX,GID-74M9TE,9,7
71353,HVID-WQENM3,GID-NAUFHA,7,8
71354,HVID-Q3211W,GID-SX6IMS,7,9
71355,HVID-K0UP3S,GID-ERNIIK,2,0
71356,HVID-VECQ5T,GID-BF25C1,9,2
71357,HVID-GOY9PM,GID-CD3M9Q,3,7
71358,HVID-G8PD3J,GID-BGFZ4Q,2,0
71359,HVID-WOPXPO,GID-Y96UTE,6,7
71360,HVID-PA0TBB,GID-6X0JN4,6,7
71361,HVID-SV1BTF,GID-E63NJL,1,9
71362,HVID-VBRQMO,GID-3XOEKB,8,4
71363,HVID-5JGKZ2,GID-12HBLU,7,9
71364,HVID-WS9SV9,GID-QHBPQM,3,8
71365,HVID-LQ0ADL,GID-OXX6J7,8,8
71366,HVID-8KX0Y4,GID-3ENIHY,5,4
71367,HVID-HESU9C,GID-GLVAYM,4,6
71368,HVID-BWB06W,GID-SR7OM9,4,7
71369,HVID-UTYT9W,GID-XN1OV3,9,9
71370,HVID-JY92WD,GID-Y582FF,8,6
71371,HVID-7OOIFZ,GID-Q0G6XB,0,9
71372,HVID-DWKKJ5,GID-MG15AN,9,1
71373,HVID-O05UDK,GID-2QSRR3,8,9
71374,HVID-0VVABA,GID-8PEMN0,0,9
71375,HVID-TQ1ZVX,GID-8QSTL5,8,9
71376,HVID-MQ7WGN,GID-DT7NTP,7,8
71377,HVID-Q3LNGX,GID-H4KLMK,2,2
71378,HVID-LBX1I0,GID-4K89HV,9,5
71379,HVID-RQMATV,GID-4L5MXB,6,7
71380,HVID-UY1XF8,GID-BJ3OBK,3,8
71381,HVID-45N9TU,GID-MST1ZD,7,7
71382,HVID-AGY9KE,GID-AM5I25,9,8
71383,HVID-I5I7WK,GID-QNPKM2,2,6
71384,HVID-TRW5ZN,GID-ND1E6C,5,6
71385,HVID-L5LQNQ,GID-4YR039,1,4
71386,HVID-G0U907,GID-TENBYR,6,7
71387,HVID-ZQA0IQ,GID-N5THI3,6,8
71388,HVID-HLHT4T,GID-CGF2PW,8,4
71389,HVID-XUSMXJ,GID-4LQUZE,3,8
71390,HVID-SY1W0Y,GID-AQD0VC,7,3
71391,HVID-SZ0LZZ,GID-XPL8OY,1,8
71392,HVID-1KH20U,GID-9JPC40,8,7
71393,HVID-OQ5FET,GID-ZL4MLL,7,9
71394,HVID-7I082D,GID-9PG78G,9,7
71395,HVID-0RIPQH,GID-YXF6WD,4,6
71396,HVID-127RVE,GID-1EMFB5,9,8
71397,HVID-CX8382,GID-G46IGY,6,8
71398,HVID-N04LQK,GID-5HIUQW,4,1
71399,HVID-Q986GQ,GID-0F31VY,7,8
71400,HVID-7GBAIC,GID-3BT9Z4,0,8
71401,HVID-13HJAV,GID-OMPKW4,8,9
71402,HVID-1IB7XK,GID-N35T0C,7,7
71403,HVID-S440CG,GID-CJSOY3,7,6
71404,HVID-774NY3,GID-1XRYY2,4,7
71405,HVID-4ESK5I,GID-7TSSGO,9,2
71406,HVID-SQRI0M,GID-7ATII7,7,8
71407,HVID-EZ1AL9,GID-M2YZAW,6,9
71408,HVID-DX8YAV,GID-GEXQXY,0,7
71409,HVID-H2LGPC,GID-56CTPO,9,8
71410,HVID-FFT205,GID-6WS1CK,8,7
71411,HVID-FPCSPU,GID-XQUOZ7,8,1
71412,HVID-1D9THG,GID-UJ3F5J,9,9
71413,HVID-GJH0OJ,GID-2K6FCA,0,9
71414,HVID-Q99WWO,GID-LCWDQS,6,6
71415,HVID-4D7DW2,GID-42A58P,7,2
71416,HVID-TA3N5F,GID-Q50JP7,9,3
71417,HVID-9JV0VP,GID-8FGBZ9,1,7
71418,HVID-PN9FH9,GID-F01THP,9,2
71419,HVID-1TDZ90,GID-JVIUSH,8,3
71420,HVID-KZ8FSQ,GID-E4Z4GP,9,9
71421,HVID-HNG4HZ,GID-ET6W64,0,9
71422,HVID-35WKXV,GID-K61L52,6,2
71423,HVID-J39LGI,GID-82XRFM,5,0
71424,HVID-HLHZGP,GID-WSNYVR,3,8
71425,HVID-4QYIGU,GID-0FIGUA,6,9
71426,HVID-5KZGYO,GID-ZDIOBW,0,7
71427,HVID-80HN20,GID-CK02DX,6,7
71428,HVID-14TIIW,GID-AF71IW,9,5
71429,HVID-HEBC2K,GID-92RYC0,3,9
71430,HVID-54HEQR,GID-ABFK7X,8,7
71431,HVID-L2MUZQ,GID-ZPOQLA,0,1
71432,HVID-T6PN44,GID-J9Z8XD,4,7
71433,HVID-5OQLJH,GID-DJXO9M,3,9
71434,HVID-XC73LP,GID-W1SNTF,3,8
71435,HVID-BY7GOI,GID-0GQQ3J,5,5
71436,HVID-XNVLA8,GID-NZFBDP,5,9
71437,HVID-DNO2VK,GID-J8Q3MW,1,8
71438,HVID-KOO1OK,GID-PXQ1X4,7,0
71439,HVID-W5MEOT,GID-DDWH0J,6,8
